key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.39513,,,,,,,,,,,,,,,,,,,,,,,,,8,48,72,1,0,0,response1disk,2,19,8,-1,1,0,0,rectangle,8,-1,1,0,0,7,1,0,0.00158,8,-1,1,0,0,0,18,18,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.84983,,,,,,,,,,,,,,,,,,,,,,,,,3,49,94,1,0,0,response1disk,7,20,6,4,1,0,0,rectangle,6,4,1,0,0,7,4,0,0.002965,6,4,1,0,0,0,19,19,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.86829,,,,,,,,,,,,,,,,,,,,,,,,,1,34,48,1,0,0,response1disk,7,21,2,2,1,0,0,rectangle,2,2,1,0,0,7,0,0,0.00139,2,2,1,0,0,0,20,20,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,2.62193,,,,,,,,,,,,,,,,,,,,,,,,,4,-35,99,1,0,0,response7disk,4,22,-12,0,1,0,0,rectangle,-12,0,1,0,0,7,7,0,0.00174,-12,0,1,0,0,0,21,21,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.650775,,,,,,,,,,,,,,,,,,,,,,,,,8,46,74,1,0,0,response1disk,5,23,8,1,1,0,0,rectangle,8,1,1,0,0,7,5,0,0.00166,8,1,1,0,0,0,22,22,152,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.629825,,,,,,,,,,,,,,,,,,,,,,,,,4,41,66,1,0,0,response1disk,7,24,2,-2,1,0,0,rectangle,2,-2,1,0,0,7,2,0,0.002915,2,-2,1,0,0,0,23,23,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.47509,,,,,,,,,,,,,,,,,,,,,,,,,6,38,64,1,0,0,response1disk,4,25,8,1,1,0,0,rectangle,8,1,1,0,0,7,4,0,0.0041,8,1,1,0,0,0,24,24,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.910345,,,,,,,,,,,,,,,,,,,,,,,,,1,48,85,1,0,0,response1disk,3,26,10,10,1,0,0,rectangle,10,10,1,0,0,7,4,0,0.001205,10,10,1,0,0,0,25,25,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.70521,,,,,,,,,,,,,,,,,,,,,,,,,7,51,64,1,0,0,response1disk,2,27,8,5,1,0,0,rectangle,8,5,1,0,0,7,7,0,0.001475,8,5,1,0,0,0,26,26,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,3.011785,,,,,,,,,,,,,,,,,,,,,,,,,4,57,-70,1,0,0,response3disk,5,28,12,-1,1,0,0,rectangle,12,-1,1,0,0,7,3,0,0.00302,12,-1,1,0,0,0,27,27,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.02039,,,,,,,,,,,,,,,,,,,,,,,,,4,67,86,1,0,0,response1disk,9,29,5,9,1,0,0,rectangle,5,9,1,0,0,7,2,0,0.0013,5,9,1,0,0,0,28,28,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,3.820065,,,,,,,,,,,,,,,,,,,,,,,,,7,44,118,1,0,0,response1disk,1,30,0,-1,1,0,0,rectangle,0,-1,1,0,0,7,2,0,0.00118,0,-1,1,0,0,0,29,29,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.679645,,,,,,,,,,,,,,,,,,,,,,,,,4,27,63,1,0,0,response1disk,1,31,-9,7,1,0,0,rectangle,-9,7,1,0,0,7,5,0,0.00127,-9,7,1,0,0,0,30,30,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.76477,,,,,,,,,,,,,,,,,,,,,,,,,3,-32,57,1,0,0,response7disk,3,32,-20,7,1,0,0,rectangle,-20,7,1,0,0,7,5,0,0.001355,-20,7,1,0,0,0,31,31,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.12811,,,,,,,,,,,,,,,,,,,,,,,,,1,34,82,1,0,0,response1disk,5,33,3,10,1,0,0,rectangle,3,10,1,0,0,7,3,0,0.001525,3,10,1,0,0,0,32,32,28,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,3.40366,,,,,,,,,,,,,,,,,,,,,,,,,8,42,59,1,0,0,response1disk,6,34,12,1,1,0,0,rectangle,47,90,1,0,0,7,7,1,5.27751,7,4,1,0,0,0,33,33,161,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.49593,,,,,,,,,,,,,,,,,,,,,,,,,5,28,89,1,0,0,response1disk,2,35,-6,6,1,0,0,rectangle,-6,6,1,0,0,7,1,0,0.001445,-6,6,1,0,0,0,34,34,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.20775,,,,,,,,,,,,,,,,,,,,,,,,,8,41,63,1,0,0,response1disk,4,36,6,4,1,0,0,rectangle,6,4,1,0,0,7,0,0,0.00257,6,4,1,0,0,0,35,35,88,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,3.711055,,,,,,,,,,,,,,,,,,,,,,,,,4,36,-63,1,0,0,response3disk,3,37,11,-8,1,0,0,rectangle,11,-8,1,0,0,7,0,0,0.001235,11,-8,1,0,0,0,36,36,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,3.358075,,,,,,,,,,,,,,,,,,,,,,,,,6,74,-30,1,0,0,response3disk,5,38,11,-11,1,0,0,rectangle,11,-11,1,0,0,7,0,0,0.0015,11,-11,1,0,0,0,37,37,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,3.97738,,,,,,,,,,,,,,,,,,,,,,,,,9,58,85,1,0,0,response1disk,8,39,6,-4,1,0,0,rectangle,6,-4,1,0,0,7,2,0,0.002805,6,-4,1,0,0,0,38,38,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.25674,,,,,,,,,,,,,,,,,,,,,,,,,4,42,54,1,0,0,response1disk,1,40,16,3,1,0,0,rectangle,16,3,1,0,0,7,7,0,0.001255,16,3,1,0,0,0,39,39,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.612525,,,,,,,,,,,,,,,,,,,,,,,,,2,-28,68,1,0,0,response7disk,2,41,-10,0,1,0,0,rectangle,-10,0,1,0,0,7,2,0,0.00279,-10,0,1,0,0,0,40,40,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,3.12119,,,,,,,,,,,,,,,,,,,,,,,,,9,45,83,1,0,0,response1disk,7,42,14,11,1,0,0,rectangle,14,11,1,0,0,7,1,0,0.00111,14,11,1,0,0,0,41,41,100,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.76589,,,,,,,,,,,,,,,,,,,,,,,,,7,37,61,1,0,0,response1disk,8,43,12,8,1,0,0,rectangle,12,8,1,0,0,7,0,0,0.00152,12,8,1,0,0,0,42,42,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,3.27487,,,,,,,,,,,,,,,,,,,,,,,,,3,44,-59,1,0,0,response3disk,2,44,15,-4,1,0,0,rectangle,33,-79,1,0,0,4,4,1,4.176635,11,-7,1,0,0,0,43,43,36,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,5.13277,,,,,,,,,,,,,,,,,,,,,,,,,9,44,-41,1,0,0,response3disk,2,45,19,-3,1,0,0,rectangle,-32,69,1,0,0,0,0,1,2.54063,-6,15,1,0,0,0,44,44,11,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,4.791825,,,,,,,,,,,,,,,,,,,,,,,,,9,55,-88,1,0,0,response3disk,8,46,14,1,1,0,0,rectangle,14,1,1,0,0,0,3,0,0.004235,14,1,1,0,0,0,45,45,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.67855,,,,,,,,,,,,,,,,,,,,,,,,,2,48,79,1,0,0,response1disk,5,47,11,6,1,0,0,rectangle,11,6,1,0,0,0,7,0,0.00126,11,6,1,0,0,0,46,46,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.67427,,,,,,,,,,,,,,,,,,,,,,,,,1,33,73,1,0,0,response1disk,2,48,5,4,1,0,0,rectangle,5,4,1,0,0,0,1,0,0.001605,5,4,1,0,0,0,47,47,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,3.50528,,,,,,,,,,,,,,,,,,,,,,,,,3,-39,-85,1,0,0,response5disk,3,49,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,0,7,0,0.03852,-4,-4,1,0,0,0,48,48,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,2.27484,,,,,,,,,,,,,,,,,,,,,,,,,9,-29,59,1,0,0,response7disk,9,50,-3,6,1,0,0,rectangle,-3,6,1,0,0,0,3,0,0.002815,-3,6,1,0,0,0,49,49,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.870445,,,,,,,,,,,,,,,,,,,,,,,,,8,40,82,1,0,0,response1disk,1,51,14,3,1,0,0,rectangle,14,3,1,0,0,0,0,0,0.00119,14,3,1,0,0,0,50,50,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.808595,,,,,,,,,,,,,,,,,,,,,,,,,2,-22,73,1,0,0,response7disk,2,52,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,0,2,0,0.00233,-4,-4,1,0,0,0,51,51,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.769875,,,,,,,,,,,,,,,,,,,,,,,,,2,37,74,1,0,0,response1disk,4,53,8,1,1,0,0,rectangle,8,1,1,0,0,0,7,0,0.0011,8,1,1,0,0,0,52,52,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,4.07638,,,,,,,,,,,,,,,,,,,,,,,,,6,91,-72,1,0,0,response3disk,7,54,21,-2,1,0,0,rectangle,21,-2,1,0,0,0,3,0,0.00294,21,-2,1,0,0,0,53,53,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,4.80291,,,,,,,,,,,,,,,,,,,,,,,,,1,-31,80,1,0,0,response7disk,1,55,0,6,1,0,0,rectangle,0,6,1,0,0,0,3,0,0.00185,0,6,1,0,0,0,54,54,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.81101,,,,,,,,,,,,,,,,,,,,,,,,,8,66,-82,1,0,0,response3disk,9,56,0,-6,1,0,0,rectangle,0,-6,1,0,0,0,3,0,0.001455,0,-6,1,0,0,0,55,55,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,3.918825,,,,,,,,,,,,,,,,,,,,,,,,,6,51,66,1,0,0,response1disk,7,57,-7,-6,1,0,0,rectangle,-7,-6,1,0,0,0,4,0,0.002535,-7,-6,1,0,0,0,56,56,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.261595,,,,,,,,,,,,,,,,,,,,,,,,,2,42,85,1,0,0,response1disk,6,58,2,2,1,0,0,rectangle,2,2,1,0,0,0,3,0,0.004175,2,2,1,0,0,0,57,57,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacad39ef271f3206810eeb,5ff3a3eaf4e2339dadb467c2,2021-01-04_17h26.04.118,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.375315,,,,,,,,,,,,,,,,,,,,,,,,,3,28,49,1,0,0,response1disk,9,59,1,1,1,0,0,rectangle,1,1,1,0,0,0,4,0,0.003415,1,1,1,0,0,0,58,58,143,1,,,,,,,,,,,,,,,,,,,,,
