key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-144,-60.5,1,0,0,response5disk,7,9,-10,-5.5,1,0,0,rectangle,-10,-5.5,1,0,0,,5,0,0.003,-10,-5.5,1,0,0,0,8,8,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,58,104.5,1,0,0,response1disk,1,10,-4,3.5,1,0,0,rectangle,-4,3.5,1,0,0,,0,0,0.001,-4,3.5,1,0,0,0,9,9,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-44,114.5,1,0,0,response7disk,4,11,1,1.5,1,0,0,rectangle,1,1.5,1,0,0,,4,0,0,1,1.5,1,0,0,0,10,10,84,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-119,47.5,1,0,0,response7disk,6,12,-10,-5.5,1,0,0,rectangle,-10,-5.5,1,0,0,,5,0,0.001,-10,-5.5,1,0,0,0,11,11,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,80,116.5,1,0,0,response1disk,1,13,14,13.5,1,0,0,rectangle,14,13.5,1,0,0,,4,0,0.022,14,13.5,1,0,0,0,12,12,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-69,124.5,1,0,0,response7disk,5,14,-1,12.5,1,0,0,rectangle,-1,12.5,1,0,0,,4,0,0.001,-1,12.5,1,0,0,0,13,13,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-104,43.5,1,0,0,response7disk,5,15,-4,17.5,1,0,0,rectangle,-4,17.5,1,0,0,,3,0,0.036,-4,17.5,1,0,0,0,14,14,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,68,117.5,1,0,0,response1disk,8,16,-9,0.5,1,0,0,rectangle,-9,0.5,1,0,0,,3,0,0.001,-9,0.5,1,0,0,0,15,15,124,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,69,126.5,1,0,0,response1disk,1,17,-5,1.5,1,0,0,rectangle,-5,1.5,1,0,0,,3,0,0.014,-5,1.5,1,0,0,0,16,16,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa10c6bb1e270bba6fb8d8,5ff3a3b2fd62fb9a4e4efc0e,2021-01-04_18h24.47.854,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52,113.5,1,0,0,response1disk,2,18,-16,-5.5,1,0,0,rectangle,-16,-5.5,1,0,0,,2,0,0.001,-16,-5.5,1,0,0,0,17,17,83,1,,,,,,,,,,,,,,,,,,,,,
