key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,1,PF,84,-101,1,0,0,response3disk_5,3,4,4.07121,1,3,1,0,0,rectangle_8,1,3,1,0,0,,,4,1,3,1,0,0,,0,5,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,1,FF,66,125,1,0,0,response1disk_5,6,7,1.90165,5,9,1,0,0,rectangle_8,5,9,1,0,0,,,4,5,9,1,0,0,,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,4.684835,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.7948,6,52,-97,1,0,0,response3disk,3,1,-21,-1,1,0,0,rectangle,-21,-1,1,0,0,,3,0,0.00137,-21,-1,1,0,0,0,0,0,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,2.66907,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,-33,1,0,0,response3disk,7,2,-1,7,1,0,0,rectangle,-1,7,1,0,0,,3,0,0.001045,-1,7,1,0,0,0,1,1,38,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,2.66877,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-93,-52,1,0,0,response5disk,5,3,1,13,1,0,0,rectangle,1,13,1,0,0,,6,0,0.0013,1,13,1,0,0,0,2,2,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.91216,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,-100,1,0,0,response3disk,5,4,-4,2,1,0,0,rectangle,-4,2,1,0,0,,7,0,0.000565,-4,2,1,0,0,0,3,3,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,2.15662,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-55,132,1,0,0,response7disk,1,5,1,-3,1,0,0,rectangle,-107,-69,1,0,0,,2,1,2.495815,-3,0,1,0,0,0,4,4,76,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.601295,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,114,60,1,0,0,response1disk,7,6,-6,-1,1,0,0,rectangle,-6,-1,1,0,0,,1,0,0.00198,-6,-1,1,0,0,0,5,5,107,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,3.06522,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-48,-137,1,0,0,response5disk,5,7,4,-7,1,0,0,rectangle,4,-7,1,0,0,,5,0,0.000645,4,-7,1,0,0,0,6,6,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,2.87208,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-125,67,1,0,0,response7disk,5,8,9,-2,1,0,0,rectangle,9,-2,1,0,0,,6,0,0.00057,9,-2,1,0,0,0,7,7,49,1,,,,,,,,,,,,,,,,,,,,,
